"Flavor","CheckId","InstallId","BuildId"
"r-devel-windows-x86_64","ab12c9cb3fc86c6f345ad2f35da09ad9","1b8013c2838cb68adb5171c630baf127","8d69f6eaf0b375ff4e8a516a4c56c16c"
