"Flavor","CheckId","InstallId","BuildId"
"r-release-macos-x86_64","eb952f8bdd7ffb2751107ac153ef6c29","8d69f6eaf0b375ff4e8a516a4c56c16c","8d69f6eaf0b375ff4e8a516a4c56c16c"
