"Flavor","CheckId","InstallId","BuildId"
"r-patched-linux-x86_64","b540aa33e0abea76e233973d0936d1ef","73e48773fe39ff52520d461976800d99","8d69f6eaf0b375ff4e8a516a4c56c16c"
"r-release-windows-x86_64","ff5150194560644ad9dcfcb1180de14c","bf6a2aedf8445a3a749fde454de44715","8d69f6eaf0b375ff4e8a516a4c56c16c"
