"Flavor","CheckId","InstallId","BuildId"
"r-devel-linux-x86_64-debian-gcc","7edb36cf5e51028bceed8f10cdee665e","6368aea84cda3007895096ef71c19358","8d69f6eaf0b375ff4e8a516a4c56c16c"
"r-devel-linux-x86_64-fedora-clang","5671a1d4a53b229d1c7bac9304a59746","9f6c68db115fb3324a30b07a7c628cad","8d69f6eaf0b375ff4e8a516a4c56c16c"
"r-devel-linux-x86_64-fedora-gcc","34da433195de5541ec0b3c1009fa4bf2","9f6c68db115fb3324a30b07a7c628cad","8d69f6eaf0b375ff4e8a516a4c56c16c"
"r-release-linux-x86_64","c6768211c8ab72c3158f9be459c7247a","ad87e89321b7d10e506ed8f1cdd9bd9d","8d69f6eaf0b375ff4e8a516a4c56c16c"
