"Flavor","CheckId","InstallId","BuildId"
"r-oldrel-macos-arm64","be9e2504f27fbe470d4a2702fd62c801","8d69f6eaf0b375ff4e8a516a4c56c16c","8d69f6eaf0b375ff4e8a516a4c56c16c"
